NA19403	LWK	AFR	Luhya in Webuye, Kenya
NA19404	LWK	AFR	Luhya in Webuye, Kenya
NA19334	LWK	AFR	Luhya in Webuye, Kenya
NA19338	LWK	AFR	Luhya in Webuye, Kenya
NA19439	LWK	AFR	Luhya in Webuye, Kenya
NA19438	LWK	AFR	Luhya in Webuye, Kenya
NA19435	LWK	AFR	Luhya in Webuye, Kenya
NA19434	LWK	AFR	Luhya in Webuye, Kenya
NA19437	LWK	AFR	Luhya in Webuye, Kenya
NA19436	LWK	AFR	Luhya in Webuye, Kenya
NA19431	LWK	AFR	Luhya in Webuye, Kenya
NA19430	LWK	AFR	Luhya in Webuye, Kenya
NA19432	LWK	AFR	Luhya in Webuye, Kenya
NA19360	LWK	AFR	Luhya in Webuye, Kenya
NA19428	LWK	AFR	Luhya in Webuye, Kenya
NA19429	LWK	AFR	Luhya in Webuye, Kenya
NA19350	LWK	AFR	Luhya in Webuye, Kenya
NA19351	LWK	AFR	Luhya in Webuye, Kenya
NA19352	LWK	AFR	Luhya in Webuye, Kenya
NA19355	LWK	AFR	Luhya in Webuye, Kenya
NA19017	LWK	AFR	Luhya in Webuye, Kenya
NA19019	LWK	AFR	Luhya in Webuye, Kenya
NA19385	LWK	AFR	Luhya in Webuye, Kenya
NA19384	LWK	AFR	Luhya in Webuye, Kenya
NA19383	LWK	AFR	Luhya in Webuye, Kenya
NA19382	LWK	AFR	Luhya in Webuye, Kenya
NA19381	LWK	AFR	Luhya in Webuye, Kenya
NA19380	LWK	AFR	Luhya in Webuye, Kenya
NA19043	LWK	AFR	Luhya in Webuye, Kenya
NA19347	LWK	AFR	Luhya in Webuye, Kenya
NA19346	LWK	AFR	Luhya in Webuye, Kenya
NA19378	LWK	AFR	Luhya in Webuye, Kenya
NA19379	LWK	AFR	Luhya in Webuye, Kenya
NA19376	LWK	AFR	Luhya in Webuye, Kenya
NA19377	LWK	AFR	Luhya in Webuye, Kenya
NA19394	LWK	AFR	Luhya in Webuye, Kenya
NA19395	LWK	AFR	Luhya in Webuye, Kenya
NA19396	LWK	AFR	Luhya in Webuye, Kenya
NA19397	LWK	AFR	Luhya in Webuye, Kenya
NA19390	LWK	AFR	Luhya in Webuye, Kenya
NA19391	LWK	AFR	Luhya in Webuye, Kenya
NA19393	LWK	AFR	Luhya in Webuye, Kenya
NA19398	LWK	AFR	Luhya in Webuye, Kenya
NA19399	LWK	AFR	Luhya in Webuye, Kenya
NA19030	LWK	AFR	Luhya in Webuye, Kenya
NA19035	LWK	AFR	Luhya in Webuye, Kenya
NA19037	LWK	AFR	Luhya in Webuye, Kenya
NA19036	LWK	AFR	Luhya in Webuye, Kenya
NA19028	LWK	AFR	Luhya in Webuye, Kenya
NA19026	LWK	AFR	Luhya in Webuye, Kenya
NA19027	LWK	AFR	Luhya in Webuye, Kenya
NA19024	LWK	AFR	Luhya in Webuye, Kenya
NA19025	LWK	AFR	Luhya in Webuye, Kenya
NA19023	LWK	AFR	Luhya in Webuye, Kenya
NA19020	LWK	AFR	Luhya in Webuye, Kenya
NA19309	LWK	AFR	Luhya in Webuye, Kenya
NA19308	LWK	AFR	Luhya in Webuye, Kenya
NA19331	LWK	AFR	Luhya in Webuye, Kenya
NA19359	LWK	AFR	Luhya in Webuye, Kenya
NA19372	LWK	AFR	Luhya in Webuye, Kenya
NA19373	LWK	AFR	Luhya in Webuye, Kenya
NA19371	LWK	AFR	Luhya in Webuye, Kenya
NA19374	LWK	AFR	Luhya in Webuye, Kenya
NA19375	LWK	AFR	Luhya in Webuye, Kenya
NA19041	LWK	AFR	Luhya in Webuye, Kenya
NA19044	LWK	AFR	Luhya in Webuye, Kenya
NA19046	LWK	AFR	Luhya in Webuye, Kenya
NA19457	LWK	AFR	Luhya in Webuye, Kenya
NA19456	LWK	AFR	Luhya in Webuye, Kenya
NA19455	LWK	AFR	Luhya in Webuye, Kenya
NA19454	LWK	AFR	Luhya in Webuye, Kenya
NA19453	LWK	AFR	Luhya in Webuye, Kenya
NA19452	LWK	AFR	Luhya in Webuye, Kenya
NA19451	LWK	AFR	Luhya in Webuye, Kenya
HG03419	MSL	AFR	Mende in Sierra Leone
HG03548	MSL	AFR	Mende in Sierra Leone
HG03549	MSL	AFR	Mende in Sierra Leone
HG03082	MSL	AFR	Mende in Sierra Leone
HG03081	MSL	AFR	Mende in Sierra Leone
HG03085	MSL	AFR	Mende in Sierra Leone
HG03095	MSL	AFR	Mende in Sierra Leone
HG03098	MSL	AFR	Mende in Sierra Leone
HG03399	MSL	AFR	Mende in Sierra Leone
HG03393	MSL	AFR	Mende in Sierra Leone
HG03397	MSL	AFR	Mende in Sierra Leone
HG03394	MSL	AFR	Mende in Sierra Leone
HG03080	MSL	AFR	Mende in Sierra Leone
HG03388	MSL	AFR	Mende in Sierra Leone
HG03380	MSL	AFR	Mende in Sierra Leone
HG03382	MSL	AFR	Mende in Sierra Leone
HG03384	MSL	AFR	Mende in Sierra Leone
HG03385	MSL	AFR	Mende in Sierra Leone
HG03563	MSL	AFR	Mende in Sierra Leone
HG03564	MSL	AFR	Mende in Sierra Leone
HG03565	MSL	AFR	Mende in Sierra Leone
HG03566	MSL	AFR	Mende in Sierra Leone
HG03567	MSL	AFR	Mende in Sierra Leone
HG03468	MSL	AFR	Mende in Sierra Leone
HG03411	MSL	AFR	Mende in Sierra Leone
HG03428	MSL	AFR	Mende in Sierra Leone
HG03469	MSL	AFR	Mende in Sierra Leone
HG03466	MSL	AFR	Mende in Sierra Leone
HG03480	MSL	AFR	Mende in Sierra Leone
HG03571	MSL	AFR	Mende in Sierra Leone
HG03577	MSL	AFR	Mende in Sierra Leone
HG03576	MSL	AFR	Mende in Sierra Leone
HG03579	MSL	AFR	Mende in Sierra Leone
HG03578	MSL	AFR	Mende in Sierra Leone
HG03401	MSL	AFR	Mende in Sierra Leone
HG03438	MSL	AFR	Mende in Sierra Leone
HG03439	MSL	AFR	Mende in Sierra Leone
HG03391	MSL	AFR	Mende in Sierra Leone
HG03390	MSL	AFR	Mende in Sierra Leone
HG03378	MSL	AFR	Mende in Sierra Leone
HG03376	MSL	AFR	Mende in Sierra Leone
HG03086	MSL	AFR	Mende in Sierra Leone
HG03084	MSL	AFR	Mende in Sierra Leone
HG03088	MSL	AFR	Mende in Sierra Leone
HG03569	MSL	AFR	Mende in Sierra Leone
HG03410	MSL	AFR	Mende in Sierra Leone
HG03091	MSL	AFR	Mende in Sierra Leone
HG03559	MSL	AFR	Mende in Sierra Leone
HG03558	MSL	AFR	Mende in Sierra Leone
HG03557	MSL	AFR	Mende in Sierra Leone
HG03556	MSL	AFR	Mende in Sierra Leone
HG03225	MSL	AFR	Mende in Sierra Leone
HG03224	MSL	AFR	Mende in Sierra Leone
HG03547	MSL	AFR	Mende in Sierra Leone
HG03436	MSL	AFR	Mende in Sierra Leone
HG03437	MSL	AFR	Mende in Sierra Leone
HG03432	MSL	AFR	Mende in Sierra Leone
HG03433	MSL	AFR	Mende in Sierra Leone
HG03431	MSL	AFR	Mende in Sierra Leone
HG03054	MSL	AFR	Mende in Sierra Leone
HG03055	MSL	AFR	Mende in Sierra Leone
HG03056	MSL	AFR	Mende in Sierra Leone
HG03057	MSL	AFR	Mende in Sierra Leone
HG03052	MSL	AFR	Mende in Sierra Leone
HG03053	MSL	AFR	Mende in Sierra Leone
HG03058	MSL	AFR	Mende in Sierra Leone
HG03059	MSL	AFR	Mende in Sierra Leone
HG03209	MSL	AFR	Mende in Sierra Leone
HG03442	MSL	AFR	Mende in Sierra Leone
HG03446	MSL	AFR	Mende in Sierra Leone
HG03445	MSL	AFR	Mende in Sierra Leone
HG03449	MSL	AFR	Mende in Sierra Leone
HG03572	MSL	AFR	Mende in Sierra Leone
HG03575	MSL	AFR	Mende in Sierra Leone
HG03574	MSL	AFR	Mende in Sierra Leone
HG03460	MSL	AFR	Mende in Sierra Leone
HG03061	MSL	AFR	Mende in Sierra Leone
HG03060	MSL	AFR	Mende in Sierra Leone
HG03063	MSL	AFR	Mende in Sierra Leone
HG03062	MSL	AFR	Mende in Sierra Leone
HG03065	MSL	AFR	Mende in Sierra Leone
HG03064	MSL	AFR	Mende in Sierra Leone
HG03066	MSL	AFR	Mende in Sierra Leone
HG03069	MSL	AFR	Mende in Sierra Leone
HG03452	MSL	AFR	Mende in Sierra Leone
HG03455	MSL	AFR	Mende in Sierra Leone
HG03458	MSL	AFR	Mende in Sierra Leone
HG03459	MSL	AFR	Mende in Sierra Leone
HG03584	MSL	AFR	Mende in Sierra Leone
HG03582	MSL	AFR	Mende in Sierra Leone
HG03583	MSL	AFR	Mende in Sierra Leone
HG03408	MSL	AFR	Mende in Sierra Leone
HG03402	MSL	AFR	Mende in Sierra Leone
HG03212	MSL	AFR	Mende in Sierra Leone
HG03078	MSL	AFR	Mende in Sierra Leone
HG03079	MSL	AFR	Mende in Sierra Leone
HG03076	MSL	AFR	Mende in Sierra Leone
HG03077	MSL	AFR	Mende in Sierra Leone
HG03074	MSL	AFR	Mende in Sierra Leone
HG03072	MSL	AFR	Mende in Sierra Leone
HG03073	MSL	AFR	Mende in Sierra Leone
HG03096	MSL	AFR	Mende in Sierra Leone
HG03465	MSL	AFR	Mende in Sierra Leone
HG03464	MSL	AFR	Mende in Sierra Leone
HG03461	MSL	AFR	Mende in Sierra Leone
HG03462	MSL	AFR	Mende in Sierra Leone
HG03486	MSL	AFR	Mende in Sierra Leone
HG03485	MSL	AFR	Mende in Sierra Leone
HG03484	MSL	AFR	Mende in Sierra Leone
HG03381	MSL	AFR	Mende in Sierra Leone
HG03383	MSL	AFR	Mende in Sierra Leone
HG03097	MSL	AFR	Mende in Sierra Leone
HG03450	MSL	AFR	Mende in Sierra Leone
HG03451	MSL	AFR	Mende in Sierra Leone
HG03453	MSL	AFR	Mende in Sierra Leone
HG03454	MSL	AFR	Mende in Sierra Leone
HG03456	MSL	AFR	Mende in Sierra Leone
HG03457	MSL	AFR	Mende in Sierra Leone
HG03478	MSL	AFR	Mende in Sierra Leone
HG03479	MSL	AFR	Mende in Sierra Leone
HG03472	MSL	AFR	Mende in Sierra Leone
HG03473	MSL	AFR	Mende in Sierra Leone
HG03470	MSL	AFR	Mende in Sierra Leone
HG03471	MSL	AFR	Mende in Sierra Leone
HG03476	MSL	AFR	Mende in Sierra Leone
HG03477	MSL	AFR	Mende in Sierra Leone
HG03474	MSL	AFR	Mende in Sierra Leone
HG03398	MSL	AFR	Mende in Sierra Leone
NA19206	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18498	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18924	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19118	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19119	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19117	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19114	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19204	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19205	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19202	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19203	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19200	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19201	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18489	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19208	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19209	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18488	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18935	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18934	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18933	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18930	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19123	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19248	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19095	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19094	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19093	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19092	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19096	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18925	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18923	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19141	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19142	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19145	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19144	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19147	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19146	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18913	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18912	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18915	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18914	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18917	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18916	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18877	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19258	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19254	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19257	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19252	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18873	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18875	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18908	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18909	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18906	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18907	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19099	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19098	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19240	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19247	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19166	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19160	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19113	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19115	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19185	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19184	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19186	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19189	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18521	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18910	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19107	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18911	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18859	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19190	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19191	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18484	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19198	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19199	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18499	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19195	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18487	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18486	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18485	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19154	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19161	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19207	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18497	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18508	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19176	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19177	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19171	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19172	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19173	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19149	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19148	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18520	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18522	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18523	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19256	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19159	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19140	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19249	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18858	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18852	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18853	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18854	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18855	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18856	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18857	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19101	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19143	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19152	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19153	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19150	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19151	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18515	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19174	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18517	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18516	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18510	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19175	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18519	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18518	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18865	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18864	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18867	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18861	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18860	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18863	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18868	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19116	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18511	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18500	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19103	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18501	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19239	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19238	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19237	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19236	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19235	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19122	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19121	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19120	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19127	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19129	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19128	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18502	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18503	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18506	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18507	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18504	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18505	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18509	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19105	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18869	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19104	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18872	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18870	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18871	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18876	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18874	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18878	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18879	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19102	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18862	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19100	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19224	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19225	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19226	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19221	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19222	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19223	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19130	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19131	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19137	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19138	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19139	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19132	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19196	YRI	AFR	Yoruba in Ibadan, Nigeria
NA18881	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19197	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19097	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19215	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19108	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19211	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19210	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19213	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19214	YRI	AFR	Yoruba in Ibadan, Nigeria
NA19109	YRI	AFR	Yoruba in Ibadan, Nigeria
HG00125	GBR	EUR	British in England and Scotland
HG00127	GBR	EUR	British in England and Scotland
HG00126	GBR	EUR	British in England and Scotland
HG00121	GBR	EUR	British in England and Scotland
HG00120	GBR	EUR	British in England and Scotland
HG00123	GBR	EUR	British in England and Scotland
HG00122	GBR	EUR	British in England and Scotland
HG04302	GBR	EUR	British in England and Scotland
HG00248	GBR	EUR	British in England and Scotland
HG00249	GBR	EUR	British in England and Scotland
HG00257	GBR	EUR	British in England and Scotland
HG00259	GBR	EUR	British in England and Scotland
HG00258	GBR	EUR	British in England and Scotland
HG00132	GBR	EUR	British in England and Scotland
HG00133	GBR	EUR	British in England and Scotland
HG00136	GBR	EUR	British in England and Scotland
HG00137	GBR	EUR	British in England and Scotland
HG00134	GBR	EUR	British in England and Scotland
HG00135	GBR	EUR	British in England and Scotland
HG00244	GBR	EUR	British in England and Scotland
HG00245	GBR	EUR	British in England and Scotland
HG00246	GBR	EUR	British in England and Scotland
HG00247	GBR	EUR	British in England and Scotland
HG00242	GBR	EUR	British in England and Scotland
HG00243	GBR	EUR	British in England and Scotland
HG00097	GBR	EUR	British in England and Scotland
HG00096	GBR	EUR	British in England and Scotland
HG00099	GBR	EUR	British in England and Scotland
HG00098	GBR	EUR	British in England and Scotland
HG00155	GBR	EUR	British in England and Scotland
HG00156	GBR	EUR	British in England and Scotland
HG00157	GBR	EUR	British in England and Scotland
HG00251	GBR	EUR	British in England and Scotland
HG00250	GBR	EUR	British in England and Scotland
HG00129	GBR	EUR	British in England and Scotland
HG00128	GBR	EUR	British in England and Scotland
HG00124	GBR	EUR	British in England and Scotland
HG01334	GBR	EUR	British in England and Scotland
HG00131	GBR	EUR	British in England and Scotland
HG00265	GBR	EUR	British in England and Scotland
HG00240	GBR	EUR	British in England and Scotland
HG02215	GBR	EUR	British in England and Scotland
HG00107	GBR	EUR	British in England and Scotland
HG00106	GBR	EUR	British in England and Scotland
HG00105	GBR	EUR	British in England and Scotland
HG00104	GBR	EUR	British in England and Scotland
HG00102	GBR	EUR	British in England and Scotland
HG00101	GBR	EUR	British in England and Scotland
HG00235	GBR	EUR	British in England and Scotland
HG00234	GBR	EUR	British in England and Scotland
HG00237	GBR	EUR	British in England and Scotland
HG00236	GBR	EUR	British in England and Scotland
HG00231	GBR	EUR	British in England and Scotland
HG00233	GBR	EUR	British in England and Scotland
HG00232	GBR	EUR	British in England and Scotland
HG00239	GBR	EUR	British in England and Scotland
HG00238	GBR	EUR	British in England and Scotland
HG01791	GBR	EUR	British in England and Scotland
HG01790	GBR	EUR	British in England and Scotland
HG00149	GBR	EUR	British in England and Scotland
HG00148	GBR	EUR	British in England and Scotland
HG00147	GBR	EUR	British in England and Scotland
HG00146	GBR	EUR	British in England and Scotland
HG00145	GBR	EUR	British in England and Scotland
HG00144	GBR	EUR	British in England and Scotland
HG00143	GBR	EUR	British in England and Scotland
HG00142	GBR	EUR	British in England and Scotland
HG00141	GBR	EUR	British in England and Scotland
HG00140	GBR	EUR	British in England and Scotland
HG01789	GBR	EUR	British in England and Scotland
HG00256	GBR	EUR	British in England and Scotland
HG00255	GBR	EUR	British in England and Scotland
HG00254	GBR	EUR	British in England and Scotland
HG00253	GBR	EUR	British in England and Scotland
HG04301	GBR	EUR	British in England and Scotland
HG04303	GBR	EUR	British in England and Scotland
HG00252	GBR	EUR	British in England and Scotland
HG00158	GBR	EUR	British in England and Scotland
HG00159	GBR	EUR	British in England and Scotland
HG00154	GBR	EUR	British in England and Scotland
HG00150	GBR	EUR	British in England and Scotland
HG00151	GBR	EUR	British in England and Scotland
HG00152	GBR	EUR	British in England and Scotland
HG00153	GBR	EUR	British in England and Scotland
HG00138	GBR	EUR	British in England and Scotland
HG00139	GBR	EUR	British in England and Scotland
HG00130	GBR	EUR	British in England and Scotland
HG00160	GBR	EUR	British in England and Scotland
HG00115	GBR	EUR	British in England and Scotland
HG00116	GBR	EUR	British in England and Scotland
HG00103	GBR	EUR	British in England and Scotland
HG00100	GBR	EUR	British in England and Scotland
HG00109	GBR	EUR	British in England and Scotland
HG00108	GBR	EUR	British in England and Scotland
HG00264	GBR	EUR	British in England and Scotland
HG00262	GBR	EUR	British in England and Scotland
HG00263	GBR	EUR	British in England and Scotland
HG00260	GBR	EUR	British in England and Scotland
HG00261	GBR	EUR	British in England and Scotland
HG00110	GBR	EUR	British in England and Scotland
HG00111	GBR	EUR	British in England and Scotland
HG00112	GBR	EUR	British in England and Scotland
HG00113	GBR	EUR	British in England and Scotland
HG00114	GBR	EUR	British in England and Scotland
HG00117	GBR	EUR	British in England and Scotland
HG00118	GBR	EUR	British in England and Scotland
HG00119	GBR	EUR	British in England and Scotland
HG00280	FIN	EUR	Finnish in Finland
HG00281	FIN	EUR	Finnish in Finland
HG00282	FIN	EUR	Finnish in Finland
HG00284	FIN	EUR	Finnish in Finland
HG00285	FIN	EUR	Finnish in Finland
HG00288	FIN	EUR	Finnish in Finland
HG00267	FIN	EUR	Finnish in Finland
HG00381	FIN	EUR	Finnish in Finland
HG00380	FIN	EUR	Finnish in Finland
HG00383	FIN	EUR	Finnish in Finland
HG00382	FIN	EUR	Finnish in Finland
HG00384	FIN	EUR	Finnish in Finland
HG00271	FIN	EUR	Finnish in Finland
HG00270	FIN	EUR	Finnish in Finland
HG00273	FIN	EUR	Finnish in Finland
HG00272	FIN	EUR	Finnish in Finland
HG00275	FIN	EUR	Finnish in Finland
HG00274	FIN	EUR	Finnish in Finland
HG00277	FIN	EUR	Finnish in Finland
HG00276	FIN	EUR	Finnish in Finland
HG00303	FIN	EUR	Finnish in Finland
HG00302	FIN	EUR	Finnish in Finland
HG00268	FIN	EUR	Finnish in Finland
HG00269	FIN	EUR	Finnish in Finland
HG00266	FIN	EUR	Finnish in Finland
HG00189	FIN	EUR	Finnish in Finland
HG00188	FIN	EUR	Finnish in Finland
